subject_id,scenario_label,action_condition,intimacy_condition,stage,response
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,wedding,action_0,100,prior,88
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,wedding,action_0,100,posterior,50
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,brunch,action_1,75,prior,32
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,brunch,action_1,75,posterior,34
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,fair,action_3,50,prior,16
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,fair,action_3,50,posterior,54
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,driving,action_3,0,prior,67
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,driving,action_3,0,posterior,71
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,dip,action_2,75,prior,73
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,dip,action_2,75,posterior,68
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,cooking,action_2,0,prior,79
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,cooking,action_2,0,posterior,77
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,soup,action_0,75,prior,73
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,soup,action_0,75,posterior,50
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,hike,action_3,100,prior,30
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,hike,action_3,100,posterior,35
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,oysters,action_0,0,prior,76
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,oysters,action_0,0,posterior,68
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,drinks,action_2,100,prior,50
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,drinks,action_2,100,posterior,50
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,social,action_0,50,prior,16
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,social,action_0,50,posterior,13
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,takeout,action_1,100,prior,34
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,takeout,action_1,100,posterior,50
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,apples,action_2,50,prior,63
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,apples,action_2,50,posterior,52
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,basketball,action_1,0,prior,50
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,basketball,action_1,0,posterior,50
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,gala,action_3,75,prior,66
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,gala,action_3,75,posterior,72
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,birthday,action_1,50,prior,20
b251fa3d-f4d3-5b9b-8369-bf15d657f57f,birthday,action_1,50,posterior,30
4b62dba6-bda6-58c3-8170-ff75ec2f015d,wedding,action_1,100,prior,41
4b62dba6-bda6-58c3-8170-ff75ec2f015d,wedding,action_1,100,posterior,58
4b62dba6-bda6-58c3-8170-ff75ec2f015d,soup,action_2,100,prior,60
4b62dba6-bda6-58c3-8170-ff75ec2f015d,soup,action_2,100,posterior,77
4b62dba6-bda6-58c3-8170-ff75ec2f015d,driving,action_3,50,prior,27
4b62dba6-bda6-58c3-8170-ff75ec2f015d,driving,action_3,50,posterior,72
4b62dba6-bda6-58c3-8170-ff75ec2f015d,brunch,action_1,50,prior,82
4b62dba6-bda6-58c3-8170-ff75ec2f015d,brunch,action_1,50,posterior,87
4b62dba6-bda6-58c3-8170-ff75ec2f015d,hike,action_1,0,prior,87
4b62dba6-bda6-58c3-8170-ff75ec2f015d,hike,action_1,0,posterior,82
4b62dba6-bda6-58c3-8170-ff75ec2f015d,cooking,action_0,50,prior,33
4b62dba6-bda6-58c3-8170-ff75ec2f015d,cooking,action_0,50,posterior,83
4b62dba6-bda6-58c3-8170-ff75ec2f015d,gala,action_1,75,prior,89
4b62dba6-bda6-58c3-8170-ff75ec2f015d,gala,action_1,75,posterior,80
4b62dba6-bda6-58c3-8170-ff75ec2f015d,apples,action_2,75,prior,33
4b62dba6-bda6-58c3-8170-ff75ec2f015d,apples,action_2,75,posterior,89
4b62dba6-bda6-58c3-8170-ff75ec2f015d,takeout,action_2,0,prior,84
4b62dba6-bda6-58c3-8170-ff75ec2f015d,takeout,action_2,0,posterior,81
4b62dba6-bda6-58c3-8170-ff75ec2f015d,dip,action_3,0,prior,83
4b62dba6-bda6-58c3-8170-ff75ec2f015d,dip,action_3,0,posterior,94
4b62dba6-bda6-58c3-8170-ff75ec2f015d,birthday,action_0,0,prior,83
4b62dba6-bda6-58c3-8170-ff75ec2f015d,birthday,action_0,0,posterior,19
4b62dba6-bda6-58c3-8170-ff75ec2f015d,oysters,action_0,75,prior,83
4b62dba6-bda6-58c3-8170-ff75ec2f015d,oysters,action_0,75,posterior,14
4b62dba6-bda6-58c3-8170-ff75ec2f015d,social,action_0,100,prior,83
4b62dba6-bda6-58c3-8170-ff75ec2f015d,social,action_0,100,posterior,19
4b62dba6-bda6-58c3-8170-ff75ec2f015d,fair,action_3,75,prior,56
4b62dba6-bda6-58c3-8170-ff75ec2f015d,fair,action_3,75,posterior,24
4b62dba6-bda6-58c3-8170-ff75ec2f015d,drinks,action_2,50,prior,79
4b62dba6-bda6-58c3-8170-ff75ec2f015d,drinks,action_2,50,posterior,4
4b62dba6-bda6-58c3-8170-ff75ec2f015d,basketball,action_3,100,prior,81
4b62dba6-bda6-58c3-8170-ff75ec2f015d,basketball,action_3,100,posterior,97
cc04dbc9-0a14-5324-95c5-949550f4553a,gala,action_0,0,prior,100
cc04dbc9-0a14-5324-95c5-949550f4553a,gala,action_0,0,posterior,0
cc04dbc9-0a14-5324-95c5-949550f4553a,wedding,action_1,50,prior,53
cc04dbc9-0a14-5324-95c5-949550f4553a,wedding,action_1,50,posterior,100
cc04dbc9-0a14-5324-95c5-949550f4553a,drinks,action_3,50,prior,17
cc04dbc9-0a14-5324-95c5-949550f4553a,drinks,action_3,50,posterior,73
