experiment,variant,fold,held_out_scenario,alpha_observer,train_nll,test_nll,n_train,n_test,param_w_v,param_w_d,param_w_e,param_gamma
food_inv-desire_intimacy_noalt,discomfort_only_padded,7,driving,9.999999974752427e-07,207.94424438476562,13.862943611198906,300,20,,0.6629571914672852,,1.2085691690444946
food_inv-desire_intimacy_noalt,discomfort_only_padded,8,fair,9.999999974752427e-07,207.94424438476562,13.862943611198906,300,20,,0.47055792808532715,,1.3330086469650269
food_inv-desire_intimacy_noalt,discomfort_only_padded,9,gala,9.999999974752427e-07,207.94424438476562,13.862943611198906,300,20,,0.5338038802146912,,0.9724703431129456
food_inv-desire_intimacy_noalt,discomfort_only_padded,10,hike,9.999999974752427e-07,207.94424438476562,13.862943611198906,300,20,,0.7336201071739197,,1.7165946960449219
food_inv-desire_intimacy_noalt,discomfort_only_padded,11,oysters,9.999999974752427e-07,207.94424438476562,13.862943611198906,300,20,,0.4381433427333832,,1.3874034881591797
food_inv-desire_intimacy_noalt,discomfort_only_padded,12,social,9.999999974752427e-07,207.94424438476562,13.862943611198906,300,20,,0.9441783428192139,,1.4624093770980835
food_inv-desire_intimacy_noalt,discomfort_only_padded,13,soup,9.999999974752427e-07,207.94424438476562,13.862943611198906,300,20,,1.1651767492294312,,1.5682140588760376
food_inv-desire_intimacy_noalt,discomfort_only_padded,14,takeout,9.999999974752427e-07,207.94424438476562,13.862943611198906,300,20,,1.034651517868042,,0.6426065564155579
food_inv-desire_intimacy_noalt,discomfort_only_padded,15,wedding,9.999999974752427e-07,207.94424438476562,13.862943611198908,300,20,,1.1250174045562744,,0.9397478103637695
food_inv-desire_intimacy_noalt,base_padded,0,apples,3.086246967315674,169.08399963378906,11.656787636887032,300,20,0.3472376763820648,,3.3395252227783203,
food_inv-desire_intimacy_noalt,base_padded,1,basketball,2.903942584991455,168.98797607421875,11.830930291071091,300,20,0.36398178339004517,,3.09891414642334,
food_inv-desire_intimacy_noalt,base_padded,2,birthday,3.2319672107696533,169.1925506591797,11.542870483969445,300,20,0.3161492347717285,,3.523524761199951,
food_inv-desire_intimacy_noalt,base_padded,3,brunch,3.2701709270477295,168.16864013671875,12.54373836926916,300,20,0.32489511370658875,,3.6236798763275146,
