experiment,variant,fold,held_out_scenario,alpha_observer,train_nll,test_nll,n_train,n_test,param_w_v,param_w_d,param_w_e,param_gamma
food_inv_intimacy,full,0,apples,0.5167379975318909,1055.4273681640625,75.47191443777903,255,17,9.999999974752427e-07,11.502087593078613,9.999999974752427e-07,0.1705760806798935
food_inv_intimacy,full,1,basketball,0.48830974102020264,1065.89697265625,64.93287833977331,255,17,9.999999974752427e-07,11.903053283691406,9.999999974752427e-07,0.18608923256397247
food_inv_intimacy,full,2,birthday,0.5350826978683472,1066.9373779296875,64.45150365476354,255,17,9.999999974752427e-07,10.974699974060059,9.999999974752427e-07,0.14042876660823822
food_inv_intimacy,full,3,brunch,0.5375220775604248,1053.5457763671875,77.43408209730384,255,17,9.999999974752427e-07,11.049205780029297,9.999999974752427e-07,0.18621468544006348
food_inv_intimacy,full,4,cooking,0.519347071647644,1058.039794921875,72.84892907402593,255,17,9.999999974752427e-07,11.41916561126709,9.999999974752427e-07,0.1824769228696823
food_inv_intimacy,full,5,dip,0.505446195602417,1063.1666259765625,67.69154126312044,255,17,9.999999974752427e-07,11.536789894104004,9.999999974752427e-07,0.17895346879959106
food_inv_intimacy,full,6,drinks,0.5006000399589539,1058.9112548828125,71.89571576936899,255,17,9.999999974752427e-07,11.789310455322266,9.999999974752427e-07,0.17486342787742615
food_inv_intimacy,full,7,driving,0.5432795286178589,1057.969482421875,73.10078159389971,255,17,0.03895263373851776,11.117240905761719,9.999999974752427e-07,0.17215821146965027
food_inv_intimacy,full,8,fair,0.5283210873603821,1054.1363525390625,76.80006183784307,255,17,9.999999974752427e-07,11.293484687805176,9.999999974752427e-07,0.18391714990139008
food_inv_intimacy,full,9,gala,0.47792303562164307,1060.868896484375,69.94733474609204,255,17,9.999999974752427e-07,12.075029373168945,0.36792269349098206,0.1736074835062027
food_inv_intimacy,full,10,hike,0.47993677854537964,1060.84619140625,69.87602429369777,255,17,9.999999974752427e-07,12.203439712524414,9.999999974752427e-07,0.17697347700595856
food_inv_intimacy,full,11,oysters,0.7269271612167358,1066.30224609375,65.63471212682957,255,17,9.999999974752427e-07,8.089119911193848,9.999999974752427e-07,0.19119486212730408
food_inv_intimacy,full,12,social,0.47033005952835083,1070.0150146484375,60.853221311106786,255,17,9.999999974752427e-07,12.210126876831055,9.999999974752427e-07,0.1892394870519638
food_inv_intimacy,full,13,soup,0.49180489778518677,1059.0584716796875,71.73582144623548,255,17,9.999999974752427e-07,11.876871109008789,9.999999974752427e-07,0.1817040592432022
food_inv_intimacy,full,14,takeout,0.5188553333282471,1054.697265625,76.20592373232559,255,17,9.999999974752427e-07,11.501691818237305,9.999999974752427e-07,0.17464779317378998
food_inv_intimacy,full,15,wedding,0.5799703001976013,1056.2105712890625,74.97830302360786,255,17,0.019433893263339996,10.155561447143555,9.999999974752427e-07,0.16552571952342987
food_inv_intimacy,discomfort_only,0,apples,0.5989552140235901,1055.7359619140625,75.4938478266147,255,17,,10.009781837463379,,0.17007485032081604
food_inv_intimacy,discomfort_only,1,basketball,0.569972038269043,1066.224609375,64.91889540195275,255,17,,10.309627532958984,,0.18431846797466278
food_inv_intimacy,discomfort_only,2,birthday,0.537815511226654,1066.9415283203125,64.44913393640584,255,17,,11.000273704528809,,0.14058013260364532
food_inv_intimacy,discomfort_only,3,brunch,0.6371781826019287,1053.894287109375,77.47683587508438,255,17,,9.419920921325684,,0.18633204698562622
food_inv_intimacy,discomfort_only,4,cooking,0.6167473196983337,1058.41455078125,72.86252286157227,255,17,,9.713648796081543,,0.18253915011882782
food_inv_intimacy,discomfort_only,5,dip,0.5998853445053101,1063.5244140625,67.71861664978816,255,17,,9.816935539245605,,0.17893360555171967
food_inv_intimacy,discomfort_only,6,drinks,0.5846942067146301,1059.2509765625,71.89765628239914,255,17,,10.183565139770508,,0.17449112236499786
food_inv_intimacy,discomfort_only,7,driving,0.6346759796142578,1058.27099609375,73.1565147423633,255,17,,9.607023239135742,,0.17210717499256134
food_inv_intimacy,discomfort_only,8,fair,0.6256739497184753,1054.50146484375,76.81922611157229,255,17,,9.633927345275879,,0.1839151382446289
food_inv_intimacy,discomfort_only,9,gala,0.5600833892822266,1061.2391357421875,69.88275288878182,255,17,,10.400453567504883,,0.17358388006687164
food_inv_intimacy,discomfort_only,10,hike,0.558539092540741,1061.1942138671875,69.85525253780654,255,17,,10.566994667053223,,0.1764206439256668
food_inv_intimacy,discomfort_only,11,oysters,0.8563364148139954,1066.474609375,65.91592530634168,255,17,,6.950268745422363,,0.19379383325576782
food_inv_intimacy,discomfort_only,12,social,0.5489550232887268,1070.3331298828125,60.789720757661215,255,17,,10.603031158447266,,0.1859395056962967
food_inv_intimacy,discomfort_only,13,soup,0.5792367458343506,1059.4351806640625,71.72132785253177,255,17,,10.16718578338623,,0.1808958798646927
food_inv_intimacy,discomfort_only,14,takeout,0.6039742231369019,1055.0179443359375,76.22585720558118,255,17,,9.971404075622559,,0.17428652942180634
food_inv_intimacy,discomfort_only,15,wedding,0.6405446529388428,1056.4010009765625,75.02211653983079,255,17,,9.248908996582031,,0.16555245220661163
food_inv_intimacy,base,0,apples,0.5998972058296204,1176.855712890625,78.45704717418283,255,17,0.6930344700813293,,1.0515424013137817,
food_inv_intimacy,base,1,basketball,0.29891079664230347,1176.8555908203125,78.45704529291082,255,17,1.2809476852416992,,0.732550323009491,
food_inv_intimacy,base,2,birthday,0.2981318235397339,1176.85546875,78.4570428472584,255,17,1.3802934885025024,,0.7282446026802063,
food_inv_intimacy,base,3,brunch,0.07757309824228287,1176.85546875,78.4570426591313,255,17,1.6455155611038208,,0.7948418259620667,
food_inv_intimacy,base,4,cooking,0.3995676040649414,1176.85546875,78.45704312944918,255,17,1.2262828350067139,,0.805601954460144,
food_inv_intimacy,base,5,dip,0.09947424381971359,1176.85546875,78.4570426591313,255,17,1.3021060228347778,,0.41413819789886475,
food_inv_intimacy,base,6,drinks,0.5999702215194702,1176.855712890625,78.45704359976682,255,17,1.3947265148162842,,1.3372266292572021,
food_inv_intimacy,base,7,driving,0.6999021768569946,1176.855712890625,78.45704632761033,255,17,0.7391732335090637,,0.738337516784668,
food_inv_intimacy,base,8,fair,0.9981315732002258,1176.8555908203125,78.45704604541932,255,17,0.9610596895217896,,0.5655030012130737,
food_inv_intimacy,base,9,gala,0.3998447358608246,1176.8555908203125,78.457042753195,255,17,0.6340694427490234,,0.670696496963501,
food_inv_intimacy,base,10,hike,0.3771215081214905,1176.85546875,78.45704294132196,255,17,0.8152310848236084,,0.4704110026359558,
food_inv_intimacy,base,11,oysters,0.3997604548931122,1176.8555908203125,78.4570440700846,255,17,0.832480788230896,,1.4405479431152344,
food_inv_intimacy,base,12,social,0.3980309069156647,1176.8555908203125,78.45704501072025,255,17,0.9899210333824158,,0.3886273503303528,
food_inv_intimacy,base,13,soup,1.0,1176.855712890625,78.4570449166567,255,17,1.0,,1.0,
food_inv_intimacy,base,14,takeout,0.299776166677475,1176.8555908203125,78.45704679792878,255,17,1.4526212215423584,,1.2297265529632568,
food_inv_intimacy,base,15,wedding,0.5999202728271484,1176.8555908203125,78.45704397602132,255,17,0.9334083199501038,,1.127135992050171,
