subject_id,scenario_label,intimacy,motivation,action,p_action,intimacy_scaled,reward_condition,scenario_idx,pred_access_full,pred_access_only,pred_no_access
5f70cbd5-2cc1-521e-9464-87016bc694c8,chapstick,100,low,2,0.0,1.0,0,3,0.22690994,0.25,0.22266917
5f70cbd5-2cc1-521e-9464-87016bc694c8,chapstick,100,low,3,0.0,1.0,0,3,0.22772315,0.25,0.23242496
5f70cbd5-2cc1-521e-9464-87016bc694c8,gossip,75,low,0,0.27,0.75,0,4,0.36874783,0.29321784,0.33516267
5f70cbd5-2cc1-521e-9464-87016bc694c8,gossip,75,low,1,0.25,0.75,0,4,0.24161412,0.27012804,0.22685492
5f70cbd5-2cc1-521e-9464-87016bc694c8,gossip,75,low,2,0.24,0.75,0,4,0.20606841,0.230711,0.22204287
5f70cbd5-2cc1-521e-9464-87016bc694c8,gossip,75,low,3,0.24,0.75,0,4,0.18356967,0.20594314,0.2159395
5f70cbd5-2cc1-521e-9464-87016bc694c8,hairbrush,100,high,0,0.0,1.0,1,5,0.19346848,0.25,0.20600653
5f70cbd5-2cc1-521e-9464-87016bc694c8,hairbrush,100,high,1,1.0,1.0,1,5,0.2664847,0.25,0.23734319
5f70cbd5-2cc1-521e-9464-87016bc694c8,hairbrush,100,high,2,0.0,1.0,1,5,0.26888835,0.25,0.26431376
5f70cbd5-2cc1-521e-9464-87016bc694c8,hairbrush,100,high,3,0.0,1.0,1,5,0.2711585,0.25,0.29233652
5f70cbd5-2cc1-521e-9464-87016bc694c8,harmonica,0,low,0,1.0,0.0,0,6,0.4944958,0.40831417,0.34864593
5f70cbd5-2cc1-521e-9464-87016bc694c8,harmonica,0,low,1,0.0,0.0,0,6,0.24367227,0.28678167,0.19878626
5f70cbd5-2cc1-521e-9464-87016bc694c8,harmonica,0,low,2,0.0,0.0,0,6,0.18419255,0.21508242,0.2165867
5f70cbd5-2cc1-521e-9464-87016bc694c8,harmonica,0,low,3,0.0,0.0,0,6,0.077639356,0.08982173,0.23598106
5f70cbd5-2cc1-521e-9464-87016bc694c8,hat,100,high,0,0.0,1.0,1,7,0.19333354,0.25,0.20443244
5f70cbd5-2cc1-521e-9464-87016bc694c8,hat,100,high,1,0.0,1.0,1,7,0.26897973,0.25,0.2655762
5f70cbd5-2cc1-521e-9464-87016bc694c8,hat,100,high,2,0.0,1.0,1,7,0.26677558,0.25,0.24063398
5f70cbd5-2cc1-521e-9464-87016bc694c8,hat,100,high,3,1.0,1.0,1,7,0.2709112,0.25,0.28935736
5f70cbd5-2cc1-521e-9464-87016bc694c8,home,75,high,0,0.0,0.75,1,8,0.21981628,0.28137112,0.20456322
5f70cbd5-2cc1-521e-9464-87016bc694c8,home,75,high,1,1.0,0.75,1,8,0.28972661,0.26921493,0.23568033
5f70cbd5-2cc1-521e-9464-87016bc694c8,home,75,high,2,0.0,0.75,1,8,0.26917094,0.24801527,0.26010907
5f70cbd5-2cc1-521e-9464-87016bc694c8,home,75,high,3,0.0,0.75,1,8,0.22128619,0.20139867,0.29964733
5f70cbd5-2cc1-521e-9464-87016bc694c8,locker-room,50,low,0,0.25,0.5,0,9,0.38369742,0.30907723,0.30232784
5f70cbd5-2cc1-521e-9464-87016bc694c8,locker-room,50,low,1,0.25,0.5,0,9,0.25822598,0.29017934,0.22487472
5f70cbd5-2cc1-521e-9464-87016bc694c8,locker-room,50,low,2,0.25,0.5,0,9,0.22792856,0.2557793,0.22778621
5f70cbd5-2cc1-521e-9464-87016bc694c8,locker-room,50,low,3,0.25,0.5,0,9,0.13014795,0.14496411,0.24501123
5f70cbd5-2cc1-521e-9464-87016bc694c8,navigation,75,high,0,0.0,0.75,1,10,0.23949048,0.30509683,0.20162223
5f70cbd5-2cc1-521e-9464-87016bc694c8,navigation,75,high,1,0.5,0.75,1,10,0.28570658,0.26057717,0.27340123
5f70cbd5-2cc1-521e-9464-87016bc694c8,navigation,75,high,2,0.0,0.75,1,10,0.24631974,0.22537984,0.2619255
5f70cbd5-2cc1-521e-9464-87016bc694c8,navigation,75,high,3,0.5,0.75,1,10,0.22848317,0.20894617,0.26305103
5f70cbd5-2cc1-521e-9464-87016bc694c8,payment,75,low,0,0.23,0.75,0,11,0.369331,0.29325712,0.34034157
5f70cbd5-2cc1-521e-9464-87016bc694c8,payment,75,low,1,0.23,0.75,0,11,0.22279267,0.2504651,0.21142784
5f70cbd5-2cc1-521e-9464-87016bc694c8,payment,75,low,2,0.26,0.75,0,11,0.21372479,0.23964414,0.2178703
5f70cbd5-2cc1-521e-9464-87016bc694c8,payment,75,low,3,0.28,0.75,0,11,0.19415158,0.21663365,0.23036025
5f70cbd5-2cc1-521e-9464-87016bc694c8,sauna,50,high,0,0.0,0.5,1,12,0.23661242,0.30224562,0.19521567
5f70cbd5-2cc1-521e-9464-87016bc694c8,sauna,50,high,1,0.0,0.5,1,12,0.32978186,0.30224562,0.2590988
5f70cbd5-2cc1-521e-9464-87016bc694c8,sauna,50,high,2,1.0,0.5,1,12,0.27372438,0.25012574,0.26699388
5f70cbd5-2cc1-521e-9464-87016bc694c8,sauna,50,high,3,0.0,0.5,1,12,0.15988138,0.14538303,0.27869168
5f70cbd5-2cc1-521e-9464-87016bc694c8,sleeping-bag,0,high,0,0.25,0.0,1,13,0.37954482,0.46080387,0.20282836
5f70cbd5-2cc1-521e-9464-87016bc694c8,sleeping-bag,0,high,1,0.25,0.0,1,13,0.32053155,0.27817094,0.27740562
5f70cbd5-2cc1-521e-9464-87016bc694c8,sleeping-bag,0,high,2,0.25,0.0,1,13,0.18395574,0.15965663,0.2726881
5f70cbd5-2cc1-521e-9464-87016bc694c8,sleeping-bag,0,high,3,0.25,0.0,1,13,0.11596788,0.10136851,0.24707794
5f70cbd5-2cc1-521e-9464-87016bc694c8,sunscreen,0,low,0,0.28,0.0,0,14,0.46188924,0.37808263,0.34904313
5f70cbd5-2cc1-521e-9464-87016bc694c8,sunscreen,0,low,1,0.24,0.0,0,14,0.2889471,0.33326188,0.22995315
5f70cbd5-2cc1-521e-9464-87016bc694c8,sunscreen,0,low,2,0.24,0.0,0,14,0.17385057,0.20117839,0.21776523
5f70cbd5-2cc1-521e-9464-87016bc694c8,sunscreen,0,low,3,0.24,0.0,0,14,0.07531312,0.08747705,0.2032385
5f70cbd5-2cc1-521e-9464-87016bc694c8,towel,100,low,0,0.0,1.0,0,15,0.3206857,0.25,0.34860975
5f70cbd5-2cc1-521e-9464-87016bc694c8,towel,100,low,1,0.55,1.0,0,15,0.22750781,0.25,0.22947074
5f70cbd5-2cc1-521e-9464-87016bc694c8,towel,100,low,2,0.0,1.0,0,15,0.22665481,0.25,0.2193681
5f70cbd5-2cc1-521e-9464-87016bc694c8,towel,100,low,3,0.45,1.0,0,15,0.22515163,0.25,0.20255141
61123e76-0a91-5ece-9403-c4e0f1b45b87,bed,100,low,0,0.47,1.0,0,0,0.3194672,0.25,0.3336831
61123e76-0a91-5ece-9403-c4e0f1b45b87,bed,100,low,1,0.04,1.0,0,0,0.22595516,0.25,0.2117838
61123e76-0a91-5ece-9403-c4e0f1b45b87,bed,100,low,2,0.04,1.0,0,0,0.22717097,0.25,0.22585349
61123e76-0a91-5ece-9403-c4e0f1b45b87,bed,100,low,3,0.45,1.0,0,0,0.22740676,0.25,0.22867958
61123e76-0a91-5ece-9403-c4e0f1b45b87,blanket,75,high,0,0.0,0.75,1,1,0.22997221,0.2940599,0.20070885
61123e76-0a91-5ece-9403-c4e0f1b45b87,blanket,75,high,1,0.12,0.75,1,1,0.3015142,0.2760802,0.27216268
61123e76-0a91-5ece-9403-c4e0f1b45b87,blanket,75,high,2,0.34,0.75,1,1,0.24918967,0.22847235,0.26638958
61123e76-0a91-5ece-9403-c4e0f1b45b87,blanket,75,high,3,0.54,0.75,1,1,0.21932389,0.20138751,0.2607389
61123e76-0a91-5ece-9403-c4e0f1b45b87,breakup,100,high,0,0.0,1.0,1,2,0.19297495,0.25,0.2000045
61123e76-0a91-5ece-9403-c4e0f1b45b87,breakup,100,high,1,0.08,1.0,1,2,0.27046677,0.25,0.2838193
61123e76-0a91-5ece-9403-c4e0f1b45b87,breakup,100,high,2,0.47,1.0,1,2,0.26986754,0.25,0.27637312
61123e76-0a91-5ece-9403-c4e0f1b45b87,breakup,100,high,3,0.45,1.0,1,2,0.26669073,0.25,0.23980305
61123e76-0a91-5ece-9403-c4e0f1b45b87,chapstick,50,low,0,0.22,0.5,0,3,0.44115222,0.35908505,0.336108
61123e76-0a91-5ece-9403-c4e0f1b45b87,chapstick,50,low,1,0.34,0.5,0,3,0.23612376,0.27204135,0.20879786
61123e76-0a91-5ece-9403-c4e0f1b45b87,chapstick,50,low,2,0.3,0.5,0,3,0.17505537,0.20045471,0.22266917
61123e76-0a91-5ece-9403-c4e0f1b45b87,chapstick,50,low,3,0.14,0.5,0,3,0.14766864,0.16841888,0.23242496
61123e76-0a91-5ece-9403-c4e0f1b45b87,gossip,0,low,0,0.54,0.0,0,4,0.51066273,0.42608845,0.33516267
61123e76-0a91-5ece-9403-c4e0f1b45b87,gossip,0,low,1,0.17,0.0,0,4,0.2617736,0.30691418,0.22685492
61123e76-0a91-5ece-9403-c4e0f1b45b87,gossip,0,low,2,0.29,0.0,0,4,0.13925558,0.16330953,0.22204287
61123e76-0a91-5ece-9403-c4e0f1b45b87,gossip,0,low,3,0.0,0.0,0,4,0.0883081,0.103687786,0.2159395
61123e76-0a91-5ece-9403-c4e0f1b45b87,hairbrush,50,high,0,0.06,0.5,1,5,0.25125858,0.31777325,0.20600653
61123e76-0a91-5ece-9403-c4e0f1b45b87,hairbrush,50,high,1,0.11,0.5,1,5,0.32497454,0.29834363,0.23734319
61123e76-0a91-5ece-9403-c4e0f1b45b87,hairbrush,50,high,2,0.41,0.5,1,5,0.25492626,0.23180063,0.26431376
61123e76-0a91-5ece-9403-c4e0f1b45b87,hairbrush,50,high,3,0.42,0.5,1,5,0.16884065,0.15208241,0.29233652
61123e76-0a91-5ece-9403-c4e0f1b45b87,harmonica,75,low,0,0.08,0.75,0,6,0.36616266,0.28966707,0.34864593
61123e76-0a91-5ece-9403-c4e0f1b45b87,harmonica,75,low,1,0.06,0.75,0,6,0.23502757,0.26517856,0.19878626
61123e76-0a91-5ece-9403-c4e0f1b45b87,harmonica,75,low,2,0.53,0.75,0,6,0.22032604,0.24677534,0.2165867
61123e76-0a91-5ece-9403-c4e0f1b45b87,harmonica,75,low,3,0.33,0.75,0,6,0.17848381,0.19837908,0.23598106
61123e76-0a91-5ece-9403-c4e0f1b45b87,hat,50,high,0,0.11,0.5,1,7,0.23708527,0.30156034,0.20443244
61123e76-0a91-5ece-9403-c4e0f1b45b87,hat,50,high,1,0.2,0.5,1,7,0.287199,0.26247805,0.2655762
61123e76-0a91-5ece-9403-c4e0f1b45b87,hat,50,high,2,0.28,0.5,1,7,0.31502372,0.29035807,0.24063398
61123e76-0a91-5ece-9403-c4e0f1b45b87,hat,50,high,3,0.41,0.5,1,7,0.16069198,0.14560355,0.28935736
61123e76-0a91-5ece-9403-c4e0f1b45b87,home,0,high,0,0.51,0.0,1,8,0.29723635,0.3697926,0.20456322
61123e76-0a91-5ece-9403-c4e0f1b45b87,home,0,high,1,0.0,0.0,1,8,0.3432652,0.3099108,0.23568033
61123e76-0a91-5ece-9403-c4e0f1b45b87,home,0,high,2,0.49,0.0,1,8,0.24949877,0.22323069,0.26010907
61123e76-0a91-5ece-9403-c4e0f1b45b87,home,0,high,3,0.0,0.0,1,8,0.109999724,0.09706592,0.29964733
61123e76-0a91-5ece-9403-c4e0f1b45b87,locker-room,100,low,0,0.13,1.0,0,9,0.31685156,0.25,0.30232784
61123e76-0a91-5ece-9403-c4e0f1b45b87,locker-room,100,low,1,0.18,1.0,0,9,0.22709131,0.25,0.22487472
61123e76-0a91-5ece-9403-c4e0f1b45b87,locker-room,100,low,2,0.31,1.0,0,9,0.22733516,0.25,0.22778621
61123e76-0a91-5ece-9403-c4e0f1b45b87,locker-room,100,low,3,0.38,1.0,0,9,0.22872199,0.25,0.24501123
61123e76-0a91-5ece-9403-c4e0f1b45b87,navigation,0,high,0,0.16,0.0,1,10,0.40536216,0.48783508,0.20162223
61123e76-0a91-5ece-9403-c4e0f1b45b87,navigation,0,high,1,0.5,0.0,1,10,0.3016289,0.25957784,0.27340123
61123e76-0a91-5ece-9403-c4e0f1b45b87,navigation,0,high,2,0.23,0.0,1,10,0.16844176,0.14527223,0.2619255
61123e76-0a91-5ece-9403-c4e0f1b45b87,navigation,0,high,3,0.11,0.0,1,10,0.12456721,0.10731489,0.26305103
61123e76-0a91-5ece-9403-c4e0f1b45b87,payment,0,low,0,0.62,0.0,0,11,0.5249638,0.43940058,0.34034157
61123e76-0a91-5ece-9403-c4e0f1b45b87,payment,0,low,1,0.38,0.0,0,11,0.19752054,0.23380578,0.21142784
61123e76-0a91-5ece-9403-c4e0f1b45b87,payment,0,low,2,0.0,0.0,0,11,0.16602199,0.19594476,0.2178703
61123e76-0a91-5ece-9403-c4e0f1b45b87,payment,0,low,3,0.0,0.0,0,11,0.111493655,0.13084894,0.23036025
61123e76-0a91-5ece-9403-c4e0f1b45b87,sauna,100,high,0,0.0,1.0,1,12,0.1925562,0.25,0.19521567
61123e76-0a91-5ece-9403-c4e0f1b45b87,sauna,100,high,1,0.0,1.0,1,12,0.2683779,0.25,0.2590988
61123e76-0a91-5ece-9403-c4e0f1b45b87,sauna,100,high,2,0.25,1.0,1,12,0.26905084,0.25,0.26699388
61123e76-0a91-5ece-9403-c4e0f1b45b87,sauna,100,high,3,0.75,1.0,1,12,0.27001506,0.25,0.27869168
61123e76-0a91-5ece-9403-c4e0f1b45b87,sleeping-bag,75,high,0,0.08,0.75,1,13,0.2351973,0.2999831,0.20282836
61123e76-0a91-5ece-9403-c4e0f1b45b87,sleeping-bag,75,high,1,0.28,0.75,1,13,0.2897623,0.26442087,0.27740562
61123e76-0a91-5ece-9403-c4e0f1b45b87,sleeping-bag,75,high,2,0.42,0.75,1,13,0.25193378,0.23015188,0.2726881
61123e76-0a91-5ece-9403-c4e0f1b45b87,sleeping-bag,75,high,3,0.22,0.75,1,13,0.22310658,0.20544404,0.24707794
61123e76-0a91-5ece-9403-c4e0f1b45b87,sunscreen,75,low,0,0.0,0.75,0,14,0.3599167,0.2843676,0.34904313
61123e76-0a91-5ece-9403-c4e0f1b45b87,sunscreen,75,low,1,0.52,0.75,0,14,0.2474474,0.27553692,0.22995315
61123e76-0a91-5ece-9403-c4e0f1b45b87,sunscreen,75,low,2,0.32,0.75,0,14,0.21719132,0.24287273,0.21776523
61123e76-0a91-5ece-9403-c4e0f1b45b87,sunscreen,75,low,3,0.16,0.75,0,14,0.17544462,0.19722272,0.2032385
61123e76-0a91-5ece-9403-c4e0f1b45b87,towel,50,low,0,0.5,0.5,0,15,0.42847702,0.34659636,0.34860975
61123e76-0a91-5ece-9403-c4e0f1b45b87,towel,50,low,1,0.0,0.5,0,15,0.25167686,0.28682855,0.22947074
61123e76-0a91-5ece-9403-c4e0f1b45b87,towel,50,low,2,0.5,0.5,0,15,0.17848851,0.20401374,0.2193681
61123e76-0a91-5ece-9403-c4e0f1b45b87,towel,50,low,3,0.0,0.5,0,15,0.14135768,0.16256142,0.20255141
62300955-42a5-5d2d-914c-9d1d01f9a0a1,bed,50,low,0,0.97,0.5,0,0,0.4351092,0.35373273,0.3336831
62300955-42a5-5d2d-914c-9d1d01f9a0a1,bed,50,low,1,0.03,0.5,0,0,0.2246602,0.2580314,0.2117838
62300955-42a5-5d2d-914c-9d1d01f9a0a1,bed,50,low,2,0.0,0.5,0,0,0.18985228,0.21679391,0.22585349
62300955-42a5-5d2d-914c-9d1d01f9a0a1,bed,50,low,3,0.0,0.5,0,0,0.15037833,0.17144193,0.22867958
62300955-42a5-5d2d-914c-9d1d01f9a0a1,blanket,0,high,0,0.97,0.0,1,1,0.34460786,0.42348635,0.20070885
62300955-42a5-5d2d-914c-9d1d01f9a0a1,blanket,0,high,1,0.03,0.0,1,1,0.3740733,0.32903132,0.27216268
62300955-42a5-5d2d-914c-9d1d01f9a0a1,blanket,0,high,2,0.0,0.0,1,1,0.17545925,0.15432303,0.26638958
62300955-42a5-5d2d-914c-9d1d01f9a0a1,blanket,0,high,3,0.0,0.0,1,1,0.10585963,0.09315933,0.2607389
62300955-42a5-5d2d-914c-9d1d01f9a0a1,breakup,75,low,0,0.1,0.75,0,2,0.3637701,0.28820962,0.34331954
62300955-42a5-5d2d-914c-9d1d01f9a0a1,breakup,75,low,1,0.81,0.75,0,2,0.2420322,0.26956522,0.23297454
62300955-42a5-5d2d-914c-9d1d01f9a0a1,breakup,75,low,2,0.09,0.75,0,2,0.21213023,0.23671117,0.22686231
62300955-42a5-5d2d-914c-9d1d01f9a0a1,breakup,75,low,3,0.0,0.75,0,2,0.18206754,0.20551404,0.19684358
62300955-42a5-5d2d-914c-9d1d01f9a0a1,chapstick,100,low,0,0.08,1.0,0,3,0.3196714,0.25,0.336108
62300955-42a5-5d2d-914c-9d1d01f9a0a1,chapstick,100,low,1,0.05,1.0,0,3,0.22569555,0.25,0.20879786
62300955-42a5-5d2d-914c-9d1d01f9a0a1,chapstick,100,low,2,0.45,1.0,0,3,0.22690994,0.25,0.22266917
62300955-42a5-5d2d-914c-9d1d01f9a0a1,chapstick,100,low,3,0.42,1.0,0,3,0.22772315,0.25,0.23242496
62300955-42a5-5d2d-914c-9d1d01f9a0a1,gossip,75,high,0,0.04,0.75,1,4,0.22865556,0.29321784,0.19424544
62300955-42a5-5d2d-914c-9d1d01f9a0a1,gossip,75,high,1,0.42,0.75,1,4,0.29523498,0.27012804,0.2749385
62300955-42a5-5d2d-914c-9d1d01f9a0a1,gossip,75,high,2,0.33,0.75,1,4,0.25180066,0.230711,0.2691065
62300955-42a5-5d2d-914c-9d1d01f9a0a1,gossip,75,high,3,0.21,0.75,1,4,0.22430885,0.20594314,0.26170948
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hairbrush,0,low,0,1.0,0.0,0,5,0.46389192,0.3784151,0.35173145
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hairbrush,0,low,1,0.0,0.0,0,5,0.28590283,0.33355495,0.19378263
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hairbrush,0,low,2,0.0,0.0,0,5,0.17436092,0.20135531,0.21580316
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hairbrush,0,low,3,0.0,0.0,0,5,0.07584429,0.086674586,0.2386828
62300955-42a5-5d2d-914c-9d1d01f9a0a1,harmonica,0,low,0,0.69,0.0,0,6,0.4944958,0.40831417,0.34864593
62300955-42a5-5d2d-914c-9d1d01f9a0a1,harmonica,0,low,1,0.14,0.0,0,6,0.24367227,0.28678167,0.19878626
62300955-42a5-5d2d-914c-9d1d01f9a0a1,harmonica,0,low,2,0.17,0.0,0,6,0.18419255,0.21508242,0.2165867
62300955-42a5-5d2d-914c-9d1d01f9a0a1,harmonica,0,low,3,0.0,0.0,0,6,0.077639356,0.08982173,0.23598106
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hat,100,high,0,0.07,1.0,1,7,0.19333354,0.25,0.20443244
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hat,100,high,1,0.3,1.0,1,7,0.26897973,0.25,0.2655762
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hat,100,high,2,0.37,1.0,1,7,0.26677558,0.25,0.24063398
62300955-42a5-5d2d-914c-9d1d01f9a0a1,hat,100,high,3,0.26,1.0,1,7,0.2709112,0.25,0.28935736
62300955-42a5-5d2d-914c-9d1d01f9a0a1,home,75,high,0,0.0,0.75,1,8,0.21981628,0.28137112,0.20456322
62300955-42a5-5d2d-914c-9d1d01f9a0a1,home,75,high,1,0.08,0.75,1,8,0.28972661,0.26921493,0.23568033
62300955-42a5-5d2d-914c-9d1d01f9a0a1,home,75,high,2,0.35,0.75,1,8,0.26917094,0.24801527,0.26010907
62300955-42a5-5d2d-914c-9d1d01f9a0a1,home,75,high,3,0.57,0.75,1,8,0.22128619,0.20139867,0.29964733
62300955-42a5-5d2d-914c-9d1d01f9a0a1,locker-room,50,high,0,0.8,0.5,1,9,0.24008575,0.30907723,0.17165151
62300955-42a5-5d2d-914c-9d1d01f9a0a1,locker-room,50,high,1,0.2,0.5,1,9,0.3183982,0.29017934,0.26699448
62300955-42a5-5d2d-914c-9d1d01f9a0a1,locker-room,50,high,2,0.0,0.5,1,9,0.28104085,0.2557793,0.2704513
62300955-42a5-5d2d-914c-9d1d01f9a0a1,locker-room,50,high,3,0.0,0.5,1,9,0.16047522,0.14496411,0.29090264
62300955-42a5-5d2d-914c-9d1d01f9a0a1,navigation,100,low,0,1.0,1.0,0,10,0.32042515,0.25,0.3455957
62300955-42a5-5d2d-914c-9d1d01f9a0a1,navigation,100,low,1,0.0,1.0,0,10,0.22703849,0.25,0.2240981
62300955-42a5-5d2d-914c-9d1d01f9a0a1,navigation,100,low,2,0.0,1.0,0,10,0.22622772,0.25,0.21469182
62300955-42a5-5d2d-914c-9d1d01f9a0a1,navigation,100,low,3,0.0,1.0,0,10,0.22630867,0.25,0.21561438
62300955-42a5-5d2d-914c-9d1d01f9a0a1,payment,75,low,0,0.64,0.75,0,11,0.369331,0.29325712,0.34034157
62300955-42a5-5d2d-914c-9d1d01f9a0a1,payment,75,low,1,0.1,0.75,0,11,0.22279267,0.2504651,0.21142784
62300955-42a5-5d2d-914c-9d1d01f9a0a1,payment,75,low,2,0.07,0.75,0,11,0.21372479,0.23964414,0.2178703
62300955-42a5-5d2d-914c-9d1d01f9a0a1,payment,75,low,3,0.19,0.75,0,11,0.19415158,0.21663365,0.23036025
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sauna,50,high,0,0.01,0.5,1,12,0.23661242,0.30224562,0.19521567
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sauna,50,high,1,0.01,0.5,1,12,0.32978186,0.30224562,0.2590988
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sauna,50,high,2,0.33,0.5,1,12,0.27372438,0.25012574,0.26699388
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sauna,50,high,3,0.65,0.5,1,12,0.15988138,0.14538303,0.27869168
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sleeping-bag,50,low,0,0.46,0.5,0,13,0.4350589,0.3527833,0.34728843
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sleeping-bag,50,low,1,0.51,0.5,0,13,0.23982649,0.27409798,0.22713533
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sleeping-bag,50,low,2,0.03,0.5,0,13,0.18155476,0.20765549,0.2232727
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sleeping-bag,50,low,3,0.0,0.5,0,13,0.14355989,0.16546322,0.20230351
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,0,0.97,0.0,1,14,0.30341992,0.37808263,0.20408137
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,1,0.03,0.0,1,14,0.3740397,0.33326188,0.2811615
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,2,0.0,0.0,1,14,0.22504817,0.20117839,0.26625943
62300955-42a5-5d2d-914c-9d1d01f9a0a1,sunscreen,0,high,3,0.0,0.0,1,14,0.09749224,0.08747705,0.24849775
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,0,0.01,1.0,1,15,0.19326264,0.25,0.20377164
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,1,0.05,1.0,1,15,0.27018285,0.25,0.2804941
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,2,0.29,1.0,1,15,0.26916984,0.25,0.2681451
62300955-42a5-5d2d-914c-9d1d01f9a0a1,towel,100,high,3,0.65,1.0,1,15,0.26738468,0.25,0.24758919
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,0,0.09,0.5,1,0,0.28102937,0.35373273,0.19320717
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,1,0.09,0.5,1,0,0.2859386,0.2580314,0.25643304
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,2,0.38,0.5,1,0,0.24163646,0.21679391,0.27346894
6389b091-156f-5161-b52d-cf810f06fe43,bed,50,high,3,0.44,0.5,1,0,0.1913956,0.17144193,0.27689084
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,0,0.17,0.5,0,1,0.4194642,0.33850807,0.34431136
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,1,0.17,0.5,0,1,0.26205987,0.2983788,0.2232653
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,2,0.33,0.5,0,1,0.17931716,0.20434532,0.2185294
6389b091-156f-5161-b52d-cf810f06fe43,blanket,50,low,3,0.33,0.5,0,1,0.13915876,0.15876783,0.21389396
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,0,0.1,0.75,0,2,0.3637701,0.28820962,0.34331954
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,1,0.53,0.75,0,2,0.2420322,0.26956522,0.23297454
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,2,0.27,0.75,0,2,0.21213023,0.23671117,0.22686231
6389b091-156f-5161-b52d-cf810f06fe43,breakup,75,low,3,0.1,0.75,0,2,0.18206754,0.20551404,0.19684358
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,0,0.07,1.0,1,3,0.1925371,0.25,0.19490984
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,1,0.07,1.0,1,3,0.26787168,0.25,0.2532055
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,2,0.07,1.0,1,3,0.269313,0.25,0.27002698
6389b091-156f-5161-b52d-cf810f06fe43,chapstick,100,high,3,0.79,1.0,1,3,0.27027822,0.25,0.28185767
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,0,0.1,0.75,1,4,0.22865556,0.29321784,0.19424544
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,1,0.1,0.75,1,4,0.29523498,0.27012804,0.2749385
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,2,0.52,0.75,1,4,0.25180066,0.230711,0.2691065
6389b091-156f-5161-b52d-cf810f06fe43,gossip,75,high,3,0.28,0.75,1,4,0.22430885,0.20594314,0.26170948
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,0,0.88,0.0,0,5,0.46389192,0.3784151,0.35173145
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,1,0.04,0.0,0,5,0.28590283,0.33355495,0.19378263
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,2,0.04,0.0,0,5,0.17436092,0.20135531,0.21580316
6389b091-156f-5161-b52d-cf810f06fe43,hairbrush,0,low,3,0.04,0.0,0,5,0.07584429,0.086674586,0.2386828
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,0,0.15,0.0,1,6,0.3317361,0.40831417,0.20379752
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,1,0.77,0.0,1,6,0.32212865,0.28678167,0.24299248
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,2,0.05,0.0,1,6,0.24349797,0.21508242,0.26475137
6389b091-156f-5161-b52d-cf810f06fe43,harmonica,0,high,3,0.03,0.0,1,6,0.102637306,0.08982173,0.28845868
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,0,0.85,0.0,0,7,0.42536724,0.34272292,0.34953406
6389b091-156f-5161-b52d-cf810f06fe43,hat,0,low,1,0.05,0.0,0,7,0.22767496,0.25964546,0.21713842
