subject_id,scenario_label,action_condition,intimacy_condition,stage,response
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,oysters,action_3,100,prior,100
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,oysters,action_3,100,posterior,100
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,fair,action_2,100,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,fair,action_2,100,posterior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,birthday,action_3,50,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,birthday,action_3,50,posterior,100
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,wedding,action_1,0,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,wedding,action_1,0,posterior,75
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,takeout,action_1,50,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,takeout,action_1,50,posterior,80
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,gala,action_0,100,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,gala,action_0,100,posterior,27
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,drinks,action_1,75,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,drinks,action_1,75,posterior,100
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,dip,action_2,50,prior,51
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,dip,action_2,50,posterior,100
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,cooking,action_3,75,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,cooking,action_3,75,posterior,100
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,driving,action_2,75,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,driving,action_2,75,posterior,83
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,apples,action_1,100,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,apples,action_1,100,posterior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,hike,action_0,50,prior,50
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,hike,action_0,50,posterior,29
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,basketball,action_3,0,prior,70
1b65a665-6cc9-51b2-ae6c-24b73a7dc56e,basketball,action_3,0,posterior,100
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,fair,action_1,100,prior,23
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,fair,action_1,100,posterior,50
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,soup,action_3,75,prior,54
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,soup,action_3,75,posterior,25
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,oysters,action_3,0,prior,64
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,oysters,action_3,0,posterior,35
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,brunch,action_1,0,prior,64
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,brunch,action_1,0,posterior,81
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,birthday,action_3,50,prior,33
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,birthday,action_3,50,posterior,50
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,basketball,action_2,0,prior,78
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,basketball,action_2,0,posterior,79
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,dip,action_0,75,prior,30
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,dip,action_0,75,posterior,0
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,gala,action_1,50,prior,77
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,gala,action_1,50,posterior,100
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,cooking,action_3,100,prior,69
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,cooking,action_3,100,posterior,97
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,hike,action_2,100,prior,65
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,hike,action_2,100,posterior,87
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,wedding,action_2,75,prior,56
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,wedding,action_2,75,posterior,79
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,drinks,action_1,75,prior,50
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,drinks,action_1,75,posterior,84
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,apples,action_0,100,prior,50
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,apples,action_0,100,posterior,10
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,driving,action_2,50,prior,63
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,driving,action_2,50,posterior,50
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,takeout,action_0,0,prior,50
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,takeout,action_0,0,posterior,43
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,social,action_0,50,prior,50
7dec91bb-fc0c-59b6-bdd4-d3ce49d870b9,social,action_0,50,posterior,1
276a3e75-cca1-5154-a74a-e5dd96079946,fair,action_2,75,prior,40
276a3e75-cca1-5154-a74a-e5dd96079946,fair,action_2,75,posterior,26
276a3e75-cca1-5154-a74a-e5dd96079946,gala,action_0,75,prior,59
276a3e75-cca1-5154-a74a-e5dd96079946,gala,action_0,75,posterior,50
276a3e75-cca1-5154-a74a-e5dd96079946,takeout,action_1,0,prior,0
276a3e75-cca1-5154-a74a-e5dd96079946,takeout,action_1,0,posterior,100
276a3e75-cca1-5154-a74a-e5dd96079946,wedding,action_0,100,prior,71
276a3e75-cca1-5154-a74a-e5dd96079946,wedding,action_0,100,posterior,0
276a3e75-cca1-5154-a74a-e5dd96079946,hike,action_0,0,prior,35
276a3e75-cca1-5154-a74a-e5dd96079946,hike,action_0,0,posterior,0
276a3e75-cca1-5154-a74a-e5dd96079946,apples,action_1,75,prior,60
276a3e75-cca1-5154-a74a-e5dd96079946,apples,action_1,75,posterior,91
276a3e75-cca1-5154-a74a-e5dd96079946,basketball,action_2,100,prior,96
276a3e75-cca1-5154-a74a-e5dd96079946,basketball,action_2,100,posterior,100
276a3e75-cca1-5154-a74a-e5dd96079946,soup,action_1,100,prior,33
276a3e75-cca1-5154-a74a-e5dd96079946,soup,action_1,100,posterior,78
276a3e75-cca1-5154-a74a-e5dd96079946,brunch,action_0,50,prior,64
276a3e75-cca1-5154-a74a-e5dd96079946,brunch,action_0,50,posterior,49
276a3e75-cca1-5154-a74a-e5dd96079946,birthday,action_3,0,prior,50
276a3e75-cca1-5154-a74a-e5dd96079946,birthday,action_3,0,posterior,50
276a3e75-cca1-5154-a74a-e5dd96079946,social,action_3,100,prior,50
276a3e75-cca1-5154-a74a-e5dd96079946,social,action_3,100,posterior,82
276a3e75-cca1-5154-a74a-e5dd96079946,dip,action_2,0,prior,50
276a3e75-cca1-5154-a74a-e5dd96079946,dip,action_2,0,posterior,83
276a3e75-cca1-5154-a74a-e5dd96079946,cooking,action_3,50,prior,72
276a3e75-cca1-5154-a74a-e5dd96079946,cooking,action_3,50,posterior,100
276a3e75-cca1-5154-a74a-e5dd96079946,driving,action_2,50,prior,40
276a3e75-cca1-5154-a74a-e5dd96079946,driving,action_2,50,posterior,67
276a3e75-cca1-5154-a74a-e5dd96079946,drinks,action_1,50,prior,71
276a3e75-cca1-5154-a74a-e5dd96079946,drinks,action_1,50,posterior,100
276a3e75-cca1-5154-a74a-e5dd96079946,oysters,action_3,75,prior,77
276a3e75-cca1-5154-a74a-e5dd96079946,oysters,action_3,75,posterior,100
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,birthday,action_0,0,prior,69
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,birthday,action_0,0,posterior,77
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,drinks,action_2,50,prior,90
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,drinks,action_2,50,posterior,90
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,soup,action_0,50,prior,65
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,soup,action_0,50,posterior,83
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,basketball,action_2,100,prior,76
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,basketball,action_2,100,posterior,88
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,gala,action_2,0,prior,80
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,gala,action_2,0,posterior,77
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,brunch,action_1,100,prior,80
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,brunch,action_1,100,posterior,88
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,apples,action_1,75,prior,60
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,apples,action_1,75,posterior,31
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,oysters,action_3,100,prior,60
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,oysters,action_3,100,posterior,59
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,fair,action_2,75,prior,77
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,fair,action_2,75,posterior,50
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,cooking,action_0,75,prior,56
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,cooking,action_0,75,posterior,29
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,driving,action_3,0,prior,56
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,driving,action_3,0,posterior,66
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,social,action_1,0,prior,28
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,social,action_1,0,posterior,49
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,wedding,action_3,50,prior,29
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,wedding,action_3,50,posterior,40
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,hike,action_3,75,prior,58
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,hike,action_3,75,posterior,59
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,takeout,action_0,100,prior,83
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,takeout,action_0,100,posterior,84
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,dip,action_1,50,prior,15
a72857dd-8fd3-5b5d-8332-8ccc5336f92f,dip,action_1,50,posterior,92
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,fair,action_3,50,prior,61
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,fair,action_3,50,posterior,100
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,dip,action_2,100,prior,88
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,dip,action_2,100,posterior,81
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,takeout,action_1,100,prior,51
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,takeout,action_1,100,posterior,50
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,hike,action_0,100,prior,0
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,hike,action_0,100,posterior,0
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,cooking,action_0,0,prior,81
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,cooking,action_0,0,posterior,0
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,oysters,action_0,50,prior,66
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,oysters,action_0,50,posterior,92
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,wedding,action_1,75,prior,88
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,wedding,action_1,75,posterior,100
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,soup,action_2,75,prior,88
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,soup,action_2,75,posterior,94
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,driving,action_3,0,prior,75
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,driving,action_3,0,posterior,100
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,apples,action_2,50,prior,81
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,apples,action_2,50,posterior,100
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,drinks,action_2,0,prior,1
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,drinks,action_2,0,posterior,100
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,social,action_0,75,prior,80
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,social,action_0,75,posterior,0
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,gala,action_1,50,prior,89
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,gala,action_1,50,posterior,100
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,birthday,action_3,100,prior,50
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,birthday,action_3,100,posterior,49
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,basketball,action_3,75,prior,83
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,basketball,action_3,75,posterior,100
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,brunch,action_1,0,prior,37
75efd08d-c89b-5196-b2ee-0cd8a320a2d4,brunch,action_1,0,posterior,89
5ff29bdd-c3e0-5966-809d-bc14f160ed66,birthday,action_1,50,prior,50
5ff29bdd-c3e0-5966-809d-bc14f160ed66,birthday,action_1,50,posterior,75
5ff29bdd-c3e0-5966-809d-bc14f160ed66,gala,action_2,100,prior,86
5ff29bdd-c3e0-5966-809d-bc14f160ed66,gala,action_2,100,posterior,90
5ff29bdd-c3e0-5966-809d-bc14f160ed66,wedding,action_3,0,prior,22
5ff29bdd-c3e0-5966-809d-bc14f160ed66,wedding,action_3,0,posterior,88
5ff29bdd-c3e0-5966-809d-bc14f160ed66,drinks,action_3,75,prior,50
5ff29bdd-c3e0-5966-809d-bc14f160ed66,drinks,action_3,75,posterior,98
5ff29bdd-c3e0-5966-809d-bc14f160ed66,dip,action_0,50,prior,50
5ff29bdd-c3e0-5966-809d-bc14f160ed66,dip,action_0,50,posterior,0
5ff29bdd-c3e0-5966-809d-bc14f160ed66,apples,action_3,100,prior,50
5ff29bdd-c3e0-5966-809d-bc14f160ed66,apples,action_3,100,posterior,69
5ff29bdd-c3e0-5966-809d-bc14f160ed66,fair,action_0,100,prior,50
5ff29bdd-c3e0-5966-809d-bc14f160ed66,fair,action_0,100,posterior,30
5ff29bdd-c3e0-5966-809d-bc14f160ed66,basketball,action_1,0,prior,73
5ff29bdd-c3e0-5966-809d-bc14f160ed66,basketball,action_1,0,posterior,88
5ff29bdd-c3e0-5966-809d-bc14f160ed66,social,action_2,0,prior,50
5ff29bdd-c3e0-5966-809d-bc14f160ed66,social,action_2,0,posterior,100
5ff29bdd-c3e0-5966-809d-bc14f160ed66,hike,action_2,50,prior,67
5ff29bdd-c3e0-5966-809d-bc14f160ed66,hike,action_2,50,posterior,50
5ff29bdd-c3e0-5966-809d-bc14f160ed66,oysters,action_1,100,prior,77
5ff29bdd-c3e0-5966-809d-bc14f160ed66,oysters,action_1,100,posterior,35
5ff29bdd-c3e0-5966-809d-bc14f160ed66,soup,action_0,0,prior,27
5ff29bdd-c3e0-5966-809d-bc14f160ed66,soup,action_0,0,posterior,0
5ff29bdd-c3e0-5966-809d-bc14f160ed66,brunch,action_2,75,prior,82
5ff29bdd-c3e0-5966-809d-bc14f160ed66,brunch,action_2,75,posterior,95
5ff29bdd-c3e0-5966-809d-bc14f160ed66,takeout,action_3,50,prior,49
5ff29bdd-c3e0-5966-809d-bc14f160ed66,takeout,action_3,50,posterior,95
5ff29bdd-c3e0-5966-809d-bc14f160ed66,cooking,action_1,75,prior,95
5ff29bdd-c3e0-5966-809d-bc14f160ed66,cooking,action_1,75,posterior,95
5ff29bdd-c3e0-5966-809d-bc14f160ed66,driving,action_0,75,prior,50
5ff29bdd-c3e0-5966-809d-bc14f160ed66,driving,action_0,75,posterior,0
e1776860-b801-5319-9c93-8b505f798557,wedding,action_2,100,prior,91
e1776860-b801-5319-9c93-8b505f798557,wedding,action_2,100,posterior,100
e1776860-b801-5319-9c93-8b505f798557,oysters,action_1,75,prior,74
e1776860-b801-5319-9c93-8b505f798557,oysters,action_1,75,posterior,68
e1776860-b801-5319-9c93-8b505f798557,fair,action_0,75,prior,67
e1776860-b801-5319-9c93-8b505f798557,fair,action_0,75,posterior,0
e1776860-b801-5319-9c93-8b505f798557,hike,action_2,0,prior,68
e1776860-b801-5319-9c93-8b505f798557,hike,action_2,0,posterior,100
e1776860-b801-5319-9c93-8b505f798557,cooking,action_1,50,prior,74
e1776860-b801-5319-9c93-8b505f798557,cooking,action_1,50,posterior,100
e1776860-b801-5319-9c93-8b505f798557,apples,action_3,75,prior,75
e1776860-b801-5319-9c93-8b505f798557,apples,action_3,75,posterior,100
e1776860-b801-5319-9c93-8b505f798557,social,action_1,100,prior,87
e1776860-b801-5319-9c93-8b505f798557,social,action_1,100,posterior,100
e1776860-b801-5319-9c93-8b505f798557,drinks,action_3,50,prior,33
e1776860-b801-5319-9c93-8b505f798557,drinks,action_3,50,posterior,100
e1776860-b801-5319-9c93-8b505f798557,soup,action_3,100,prior,83
e1776860-b801-5319-9c93-8b505f798557,soup,action_3,100,posterior,100
e1776860-b801-5319-9c93-8b505f798557,birthday,action_1,0,prior,18
e1776860-b801-5319-9c93-8b505f798557,birthday,action_1,0,posterior,64
e1776860-b801-5319-9c93-8b505f798557,brunch,action_2,50,prior,61
e1776860-b801-5319-9c93-8b505f798557,brunch,action_2,50,posterior,100
e1776860-b801-5319-9c93-8b505f798557,gala,action_2,75,prior,86
e1776860-b801-5319-9c93-8b505f798557,gala,action_2,75,posterior,100
e1776860-b801-5319-9c93-8b505f798557,takeout,action_3,0,prior,77
e1776860-b801-5319-9c93-8b505f798557,takeout,action_3,0,posterior,100
e1776860-b801-5319-9c93-8b505f798557,basketball,action_0,100,prior,100
e1776860-b801-5319-9c93-8b505f798557,basketball,action_0,100,posterior,0
e1776860-b801-5319-9c93-8b505f798557,driving,action_0,50,prior,100
e1776860-b801-5319-9c93-8b505f798557,driving,action_0,50,posterior,19
e1776860-b801-5319-9c93-8b505f798557,dip,action_0,0,prior,100
e1776860-b801-5319-9c93-8b505f798557,dip,action_0,0,posterior,0
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,basketball,action_0,75,prior,90
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,basketball,action_0,75,posterior,23
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,brunch,action_3,75,prior,88
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,brunch,action_3,75,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,cooking,action_2,50,prior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,cooking,action_2,50,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,birthday,action_1,100,prior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,birthday,action_1,100,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,oysters,action_1,75,prior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,oysters,action_1,75,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,takeout,action_2,75,prior,49
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,takeout,action_2,75,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,hike,action_1,50,prior,50
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,hike,action_1,50,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,drinks,action_0,0,prior,50
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,drinks,action_0,0,posterior,0
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,dip,action_3,0,prior,0
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,dip,action_3,0,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,social,action_2,100,prior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,social,action_2,100,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,fair,action_0,50,prior,50
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,fair,action_0,50,posterior,0
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,apples,action_3,50,prior,50
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,apples,action_3,50,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,soup,action_2,0,prior,50
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,soup,action_2,0,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,driving,action_0,100,prior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,driving,action_0,100,posterior,18
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,wedding,action_1,0,prior,19
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,wedding,action_1,0,posterior,100
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,gala,action_3,100,prior,50
99c5c630-c9e2-5c04-87d1-7b4132c49cc5,gala,action_3,100,posterior,100
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,brunch,action_1,50,prior,80
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,brunch,action_1,50,posterior,72
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,takeout,action_2,0,prior,6
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,takeout,action_2,0,posterior,50
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,wedding,action_1,100,prior,73
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,wedding,action_1,100,posterior,20
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,driving,action_3,50,prior,97
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,driving,action_3,50,posterior,95
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,oysters,action_0,75,prior,87
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,oysters,action_0,75,posterior,69
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,basketball,action_3,100,prior,79
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,basketball,action_3,100,posterior,86
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,drinks,action_2,50,prior,86
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,drinks,action_2,50,posterior,90
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,social,action_0,100,prior,92
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,social,action_0,100,posterior,3
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,fair,action_3,75,prior,80
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,fair,action_3,75,posterior,87
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,apples,action_2,75,prior,50
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,apples,action_2,75,posterior,67
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,cooking,action_0,50,prior,85
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,cooking,action_0,50,posterior,15
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,dip,action_3,0,prior,50
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,dip,action_3,0,posterior,78
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,soup,action_2,100,prior,67
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,soup,action_2,100,posterior,50
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,hike,action_1,0,prior,27
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,hike,action_1,0,posterior,77
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,birthday,action_0,0,prior,50
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,birthday,action_0,0,posterior,22
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,gala,action_1,75,prior,68
396b7a9a-02b3-5a2d-a6fd-2823b6effdd5,gala,action_1,75,posterior,82
599cbeab-b52d-559d-98cd-e0758b3f0beb,drinks,action_0,100,prior,100
599cbeab-b52d-559d-98cd-e0758b3f0beb,drinks,action_0,100,posterior,97
599cbeab-b52d-559d-98cd-e0758b3f0beb,basketball,action_1,50,prior,97
599cbeab-b52d-559d-98cd-e0758b3f0beb,basketball,action_1,50,posterior,100
