subject_id,scenario_label,closeness_condition,action_0,action_1,action_2,action_3
d30a4a61-8f1a-5263-b39e-509bb297935c,driving,extremely_close,4,6,4,2
d30a4a61-8f1a-5263-b39e-509bb297935c,social,extremely_close,2,4,0,2
d30a4a61-8f1a-5263-b39e-509bb297935c,cooking,not_close,0,6,1,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,birthday,somewhat_close,4,6,6,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,cooking,close,0,6,0,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,conference,somewhat_close,6,6,0,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,basketball,somewhat_close,0,6,1,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,dip,close,6,6,6,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,oysters,not_close,0,6,0,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,drinks,close,6,6,0,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,soup,not_close,6,6,0,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,driving,extremely_close,1,6,6,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,wedding,not_close,6,4,0,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,social,not_close,6,0,0,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,fair,extremely_close,0,6,6,5
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,crabs,close,0,6,0,0
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,gala,extremely_close,0,6,6,5
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,hike,extremely_close,0,6,6,2
478fd1d5-b8a0-53fb-a7ae-4868a58e97c4,brunch,somewhat_close,1,6,5,6
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,gala,extremely_close,5,1,1,1
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,cooking,somewhat_close,1,5,5,4
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,driving,not_close,1,5,2,3
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,basketball,extremely_close,1,4,4,4
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,drinks,close,4,2,2,2
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,oysters,close,2,4,4,4
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,birthday,somewhat_close,4,2,2,2
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,brunch,not_close,2,4,4,4
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,crabs,close,5,4,4,5
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,soup,close,4,4,5,5
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,hike,not_close,5,2,1,1
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,fair,extremely_close,6,6,6,6
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,conference,somewhat_close,5,5,1,1
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,social,not_close,5,1,1,1
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,wedding,somewhat_close,5,4,4,2
cc4fc22a-8fe8-5744-9bf9-1d1d674105f4,dip,extremely_close,6,5,5,5
c2787d30-599d-5691-9ef2-dfc515d05720,wedding,extremely_close,6,0,1,2
c2787d30-599d-5691-9ef2-dfc515d05720,gala,extremely_close,5,5,1,2
c2787d30-599d-5691-9ef2-dfc515d05720,soup,not_close,2,2,2,2
c2787d30-599d-5691-9ef2-dfc515d05720,cooking,close,1,6,2,5
c2787d30-599d-5691-9ef2-dfc515d05720,social,close,5,2,4,2
c2787d30-599d-5691-9ef2-dfc515d05720,driving,somewhat_close,5,4,1,2
c2787d30-599d-5691-9ef2-dfc515d05720,crabs,not_close,5,2,1,0
c2787d30-599d-5691-9ef2-dfc515d05720,basketball,somewhat_close,5,2,1,0
c2787d30-599d-5691-9ef2-dfc515d05720,oysters,close,5,1,2,0
c2787d30-599d-5691-9ef2-dfc515d05720,birthday,somewhat_close,5,1,0,0
c2787d30-599d-5691-9ef2-dfc515d05720,conference,extremely_close,5,4,1,0
c2787d30-599d-5691-9ef2-dfc515d05720,drinks,not_close,6,2,1,0
c2787d30-599d-5691-9ef2-dfc515d05720,brunch,extremely_close,4,5,6,1
c2787d30-599d-5691-9ef2-dfc515d05720,hike,close,5,4,1,1
c2787d30-599d-5691-9ef2-dfc515d05720,dip,not_close,5,1,0,0
c2787d30-599d-5691-9ef2-dfc515d05720,fair,somewhat_close,4,5,1,0
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,driving,close,1,5,4,5
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,basketball,close,0,4,5,5
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,wedding,close,5,2,5,3
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,crabs,not_close,2,4,1,1
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,fair,somewhat_close,2,5,2,1
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,cooking,extremely_close,0,5,5,1
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,conference,not_close,2,3,4,2
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,dip,not_close,5,2,1,0
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,oysters,extremely_close,1,4,1,1
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,social,not_close,2,4,3,1
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,brunch,somewhat_close,1,5,5,4
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,birthday,extremely_close,1,5,5,2
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,gala,somewhat_close,2,5,4,1
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,soup,extremely_close,4,3,5,5
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,drinks,somewhat_close,4,4,1,1
3a0e9a2a-1704-58c7-8547-cc2cf4a855bb,hike,close,2,5,4,3
e1136062-159d-5b33-ba96-7daca21b8a1c,driving,extremely_close,4,5,4,4
e1136062-159d-5b33-ba96-7daca21b8a1c,dip,not_close,4,2,2,0
e1136062-159d-5b33-ba96-7daca21b8a1c,soup,not_close,6,1,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,wedding,extremely_close,6,1,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,crabs,not_close,5,3,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,gala,close,5,6,6,3
e1136062-159d-5b33-ba96-7daca21b8a1c,conference,somewhat_close,5,6,3,1
e1136062-159d-5b33-ba96-7daca21b8a1c,fair,not_close,5,5,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,hike,somewhat_close,6,4,2,0
e1136062-159d-5b33-ba96-7daca21b8a1c,social,close,5,3,3,1
e1136062-159d-5b33-ba96-7daca21b8a1c,drinks,extremely_close,6,4,4,2
e1136062-159d-5b33-ba96-7daca21b8a1c,basketball,extremely_close,5,5,4,2
e1136062-159d-5b33-ba96-7daca21b8a1c,brunch,close,5,5,3,1
e1136062-159d-5b33-ba96-7daca21b8a1c,birthday,somewhat_close,6,2,0,0
e1136062-159d-5b33-ba96-7daca21b8a1c,oysters,close,4,1,1,0
e1136062-159d-5b33-ba96-7daca21b8a1c,cooking,somewhat_close,2,6,3,1
9a37c6ea-990f-5b42-abc1-bbe495f3237b,drinks,close,0,0,0,0
9a37c6ea-990f-5b42-abc1-bbe495f3237b,oysters,not_close,3,3,3,3
9a37c6ea-990f-5b42-abc1-bbe495f3237b,hike,somewhat_close,4,3,2,2
9a37c6ea-990f-5b42-abc1-bbe495f3237b,fair,extremely_close,4,5,4,3
9a37c6ea-990f-5b42-abc1-bbe495f3237b,conference,close,1,6,3,1
9a37c6ea-990f-5b42-abc1-bbe495f3237b,wedding,somewhat_close,3,5,5,1
9a37c6ea-990f-5b42-abc1-bbe495f3237b,dip,extremely_close,2,0,3,0
9a37c6ea-990f-5b42-abc1-bbe495f3237b,social,not_close,5,0,2,0
9a37c6ea-990f-5b42-abc1-bbe495f3237b,cooking,not_close,4,6,4,0
9a37c6ea-990f-5b42-abc1-bbe495f3237b,brunch,somewhat_close,3,3,6,4
9a37c6ea-990f-5b42-abc1-bbe495f3237b,basketball,extremely_close,3,4,5,5
9a37c6ea-990f-5b42-abc1-bbe495f3237b,gala,somewhat_close,3,3,1,1
9a37c6ea-990f-5b42-abc1-bbe495f3237b,driving,extremely_close,2,5,5,4
9a37c6ea-990f-5b42-abc1-bbe495f3237b,crabs,close,4,4,2,4
9a37c6ea-990f-5b42-abc1-bbe495f3237b,birthday,not_close,1,3,4,1
9a37c6ea-990f-5b42-abc1-bbe495f3237b,soup,close,4,5,3,3
6c1be0b8-9b5f-574a-8236-28b13c21005f,conference,not_close,3,4,1,0
6c1be0b8-9b5f-574a-8236-28b13c21005f,fair,close,1,2,1,0
6c1be0b8-9b5f-574a-8236-28b13c21005f,oysters,extremely_close,4,5,1,1
6c1be0b8-9b5f-574a-8236-28b13c21005f,cooking,not_close,0,6,4,1
6c1be0b8-9b5f-574a-8236-28b13c21005f,hike,extremely_close,4,4,3,1
6c1be0b8-9b5f-574a-8236-28b13c21005f,birthday,extremely_close,3,6,5,2
6c1be0b8-9b5f-574a-8236-28b13c21005f,crabs,somewhat_close,1,5,1,0
6c1be0b8-9b5f-574a-8236-28b13c21005f,soup,not_close,6,1,1,0
6c1be0b8-9b5f-574a-8236-28b13c21005f,wedding,extremely_close,5,4,2,1
6c1be0b8-9b5f-574a-8236-28b13c21005f,basketball,close,5,4,1,1
6c1be0b8-9b5f-574a-8236-28b13c21005f,brunch,somewhat_close,3,5,2,1
6c1be0b8-9b5f-574a-8236-28b13c21005f,social,not_close,5,1,0,0
6c1be0b8-9b5f-574a-8236-28b13c21005f,dip,somewhat_close,5,4,3,0
6c1be0b8-9b5f-574a-8236-28b13c21005f,driving,close,4,5,4,1
6c1be0b8-9b5f-574a-8236-28b13c21005f,drinks,close,4,5,4,4
6c1be0b8-9b5f-574a-8236-28b13c21005f,gala,somewhat_close,4,4,4,1
